"par 1","par 2","par 3","par 4","par 5","par 6","par 7","par 8","par 9","par 10","par 11","par 12","par 13","par 14","par 15","par 16","par 17","par 18","par 19","par 20","par 21","par 22","par 23","par 24","par 25","par 26","par 27","par 28","par 29","par 30","par 31","par 32","par 33","par 34","par 35","par 36","par 37","par 38","par 39","par 40","par 41","par 42","par 43","par 44","par 45","par 46","par 47","par 48","par 49","par 50","par 51","par 52","par 53","par 54","par 55","par 56","par 57","par 58","par 59","par 60","par 61","par 62","par 63","par 64","par 65","par 66","par 67","par 68","par 69","par 70"
0.0123899877179931,0.00196083091756133,0.00353154877282911,5.94846391349653e-05,11.8474173888356,17.645198585501,0.0218921273819686,0.0300742794305528,0.024494258946425,0.02275664261874,0.0213571229678235,0.0196408232769406,0.0240736814051301,0.0248242277468946,0.0230349752322403,0.0319412492446294,0.0286759586704455,0.036133001107498,0.0350727939400072,0.0331291091930924,0.0207065139758414,0.0174013519881071,0.0177698818647509,0.0254464877443706,0.0302436728919415,0.0190585910695832,0.0158811733976116,0.0163887132866798,0.0154830969649253,0.0164078338920561,0.0108770167127676,0.00604490014602733,0.00658555201091417,0.00539519801915287,0.00446402712288681,0.00251374780585973,0.00269922082743367,0.00326306837219712,0.00403664672773139,0.00540955344886889,0.0121762609886164,0.0447806990715264,0.0437632939132245,0.0244803154341707,0.025563210229437,0.0493611762175255,0.0920125574950364,0.0968207316178612,0.0847399321719724,0.0713741222959684,0.0701212970732078,0.0672277782639561,0.0703029379704327,0.0752185345661103,0.082634521948853,0.0971994462328059,0.0905199442571054,0.0903180715188421,0.0859350337428536,0.0889249345252703,0.0536784728092334,0.0347203335763091,0.052189354809254,0.0838484896960841,0.0994490598605566,0.067575093048667,0.0524395681285454,0.0587907890817785,0.0716481649777368,0.087591544419108
0.00966030757803063,0.00183777432208304,0.0066834988048216,0.000720354558176922,10.6253700557128,16.1901719082874,0.0217217898082281,0.0295568007693705,0.0246234475621845,0.0229232671606711,0.0211038546343644,0.0196244861821164,0.024070993133543,0.0251672165209825,0.0233839320156147,0.0327025577524573,0.0292148953667197,0.0363702562327165,0.0350046482770188,0.0338773395548346,0.0210435156740856,0.0177863171011857,0.0182792372849331,0.0258806768594627,0.0305657698189305,0.0193050776398457,0.016055317150811,0.0163234373827588,0.0157055802438163,0.0165014521722658,0.0105785928198199,0.00597147360182919,0.00661449915691115,0.00533648200381722,0.00434188534340812,0.00240474681216833,0.0025631666626554,0.00304928322349578,0.00372773234989317,0.0049561783417069,0.0110619282579269,0.0396041555587076,0.0392770394879386,0.0220677610474028,0.0232705576816331,0.0439192941627337,0.0807660842770072,0.0861497073769668,0.074994493680886,0.062194670822669,0.0626711751021422,0.0590706878338207,0.0608660369302304,0.0654761866119293,0.0701408972644974,0.0854940611268079,0.0784568957719724,0.0787547764388009,0.0763120008093331,0.0790303957093485,0.0460108004964148,0.0297911670906398,0.0436667346934753,0.0708031893367354,0.0870178490867674,0.0575247971579912,0.0436089407545985,0.0496463498662263,0.0598679164278721,0.0697015026186252
0.00211204887042217,0.00203118199767132,0.00831805455605805,0.000260819235025005,14.045750408496,17.9847539018514,0.0220581540657355,0.0294841602454351,0.0240940040409472,0.023005320859112,0.0212335936722669,0.0195335949054215,0.0240730259579484,0.0252330759074859,0.0232177210114863,0.0325345727425895,0.0286586184407924,0.035841768148087,0.0344202657439795,0.0343166723794739,0.0204770341943159,0.0177196697003167,0.0183459928734549,0.0258994293411113,0.0305092453379907,0.0189115226346559,0.0157688212611557,0.0163032904240939,0.0157011396873431,0.0163469371970871,0.0109495155860844,0.00605229629420183,0.00670993131668935,0.00565696831930387,0.004562759987458,0.00257532935802061,0.00275772600628455,0.00336451493622055,0.0042501125444815,0.0057380567686403,0.0130959362457787,0.0475060445291921,0.0478899480452093,0.0264857377524721,0.027545656555321,0.0532118126804976,0.0984945272949284,0.105263422110589,0.0930075580146746,0.0769777654148647,0.0760474036212348,0.0714361458768142,0.0770250186172582,0.0821637639820785,0.089229434849203,0.107259575748445,0.0979715740214057,0.0964908404355592,0.0960133556666142,0.0995075309385901,0.0589272175295051,0.0373238221332486,0.0581336061437853,0.0910046917074916,0.112814857994951,0.0752187609847202,0.0593595578492792,0.0678173333590407,0.0831029546631554,0.0990052419915598
0.0123899877179931,0.00196083091756133,0.00353154877282911,5.94846391349653e-05,11.8474173888356,17.645198585501,0.0218921273819686,0.0300742794305528,0.024494258946425,0.02275664261874,0.0213571229678235,0.0196408232769406,0.0240736814051301,0.0248242277468946,0.0230349752322403,0.0319412492446294,0.0286759586704455,0.036133001107498,0.0350727939400072,0.0331291091930924,0.0207065139758414,0.0174013519881071,0.0177698818647509,0.0254464877443706,0.0302436728919415,0.0190585910695832,0.0158811733976116,0.0163887132866798,0.0154830969649253,0.0164078338920561,0.0108770167127676,0.00604490014602733,0.00658555201091417,0.00539519801915287,0.00446402712288681,0.00251374780585973,0.00269922082743367,0.00326306837219712,0.00403664672773139,0.00540955344886889,0.0121762609886164,0.0447806990715264,0.0437632939132245,0.0244803154341707,0.025563210229437,0.0493611762175255,0.0920125574950364,0.0968207316178612,0.0847399321719724,0.0713741222959684,0.0701212970732078,0.0672277782639561,0.0703029379704327,0.0752185345661103,0.082634521948853,0.0971994462328059,0.0905199442571054,0.0903180715188421,0.0859350337428536,0.0889249345252703,0.0536784728092334,0.0347203335763091,0.052189354809254,0.0838484896960841,0.0994490598605566,0.067575093048667,0.0524395681285454,0.0587907890817785,0.0716481649777368,0.087591544419108
0.00757634658992542,0.00187623470099807,0.00546826151414326,0.000235294126323307,10.5198244848927,17.4481975693642,0.0217167536435862,0.0298159844458701,0.0245403963819386,0.0227414053385437,0.0210565091865237,0.0193166085819118,0.0241407750705548,0.02503892201016,0.0232797956993962,0.0319564264424768,0.0290352827615293,0.0356173520206723,0.0341940396337885,0.0331398675142971,0.0205447113780104,0.0175499826702989,0.0179030887782334,0.0255540801361104,0.0301619164716032,0.0189699684303044,0.0160373535029739,0.0160617301240542,0.0155216552883172,0.0164026374258222,0.0105374605792306,0.00592767311464117,0.00661544659822873,0.00528178693872328,0.00434232694048975,0.00241855930903019,0.00257171952422999,0.00306488483555474,0.0038221293265133,0.00499060595216171,0.0114394137179303,0.0411012577849468,0.040625664049396,0.0226571798812754,0.0240241090926136,0.0446044570707815,0.0841117815459038,0.0896357037744861,0.0768213145883185,0.0653399931723199,0.0648609974744101,0.0609646477965931,0.0642256234483982,0.0678485641288811,0.0723847403613082,0.0889924071504503,0.0810338729145472,0.0825876138068578,0.0784425183783625,0.0823720417213573,0.0483781005536195,0.0309687334356724,0.0460190642810614,0.074722775563751,0.0913405562866695,0.0607063323284648,0.0455567036791608,0.0535017733466765,0.0630984188224065,0.0741100150254164
0.00133018082119448,0.00204885074643849,0.00648975618506579,0.000300661035207625,11.3676280182483,17.4041087095171,0.0219414308652119,0.0298213295630255,0.024377288375069,0.0230889716231814,0.0212871284752714,0.0195644497941077,0.0241171629177526,0.0252886144955461,0.0231870785964342,0.0327151049504458,0.028700172260367,0.0358573221511578,0.0342584369208862,0.0343602264272423,0.0204261504893766,0.0176680707454781,0.0182821566686414,0.0257085756993263,0.0303701418808372,0.0189653096084464,0.0157843631451251,0.0162197822813672,0.0157396821836495,0.01625632418037,0.0108891665223262,0.00604871386007745,0.00671040057048692,0.00561251837893501,0.00453898603396906,0.00257564877434106,0.0027584307657464,0.00339487930623302,0.00425339766191181,0.00571189789301433,0.0131249523993668,0.0479277335391117,0.0480019276160774,0.0267647608178,0.0277951876283044,0.0534579432758917,0.0988873871518805,0.105576427499923,0.0938203957182996,0.0777180424142623,0.0765793169702566,0.07154466757351,0.0778801536015076,0.0830251508511338,0.089790393845468,0.107929722544638,0.0981255446446755,0.0979434313600071,0.0972851236558494,0.0999717898102206,0.0594441678187954,0.037528033387337,0.0579873755397639,0.0919554989301957,0.114001672309154,0.0763274209249988,0.0599726371706621,0.0687621013064543,0.0835904289449573,0.100727386551799
0.0123899877179931,0.00196083091756133,0.00353154877282911,5.94846391349653e-05,11.8474173888356,17.645198585501,0.0218921273819686,0.0300742794305528,0.024494258946425,0.02275664261874,0.0213571229678235,0.0196408232769406,0.0240736814051301,0.0248242277468946,0.0230349752322403,0.0319412492446294,0.0286759586704455,0.036133001107498,0.0350727939400072,0.0331291091930924,0.0207065139758414,0.0174013519881071,0.0177698818647509,0.0254464877443706,0.0302436728919415,0.0190585910695832,0.0158811733976116,0.0163887132866798,0.0154830969649253,0.0164078338920561,0.0108770167127676,0.00604490014602733,0.00658555201091417,0.00539519801915287,0.00446402712288681,0.00251374780585973,0.00269922082743367,0.00326306837219712,0.00403664672773139,0.00540955344886889,0.0121762609886164,0.0447806990715264,0.0437632939132245,0.0244803154341707,0.025563210229437,0.0493611762175255,0.0920125574950364,0.0968207316178612,0.0847399321719724,0.0713741222959684,0.0701212970732078,0.0672277782639561,0.0703029379704327,0.0752185345661103,0.082634521948853,0.0971994462328059,0.0905199442571054,0.0903180715188421,0.0859350337428536,0.0889249345252703,0.0536784728092334,0.0347203335763091,0.052189354809254,0.0838484896960841,0.0994490598605566,0.067575093048667,0.0524395681285454,0.0587907890817785,0.0716481649777368,0.087591544419108
0.00792269847800685,0.00185948902550263,0.00430913601047221,0.000316154137357299,10.9633593589893,17.0730412989909,0.0216159458247663,0.0297258646777348,0.0245894277318387,0.0227680896345933,0.0211866193468831,0.01942145533389,0.0241578103594352,0.0251472776237463,0.0234925623282835,0.0318735833249976,0.0288821907414077,0.0357061580597801,0.0343389670935631,0.0330442424420579,0.0206914987004387,0.017674390983173,0.0179488526940075,0.0255197404628527,0.0302962119421487,0.0191299346507804,0.016190429872792,0.0162171144548212,0.0157383875645315,0.0164543164885178,0.0105443674065826,0.00594564639189117,0.00664587255828536,0.00529069254432982,0.00434052424547739,0.00242233708229645,0.00255614862363919,0.00305684564723828,0.00378412305262984,0.00491398005833324,0.0112177955553137,0.0402987529763709,0.0402093959376829,0.0223452375307389,0.0234973225406383,0.0436887461985207,0.0831840956669893,0.0879176925042859,0.0753181667659202,0.0641973718647677,0.0636497379622307,0.0592051312792175,0.0628624545604811,0.0669348437810503,0.0708656927957288,0.0872270771186423,0.0797412936725867,0.0811869982411318,0.0765479308023977,0.0811582768262344,0.0472272816964757,0.0302707166510156,0.0450394627888414,0.0726961284417149,0.0882706202821286,0.0579618177116436,0.0450460641079649,0.0521660566886963,0.0612997397934468,0.0713202909977776
0.00208056448967241,0.00206220292438365,0.00622813467963192,9.09618166273002e-05,16.2645855096044,17.6353877048414,0.0219582517416381,0.0297535526311248,0.024392535219315,0.0228608703693106,0.0213245072601478,0.0196420551070483,0.0239091749897029,0.0251285057502144,0.023007856999199,0.0325632097083994,0.028494965184848,0.0356265522909149,0.034137243983228,0.0341860764190015,0.0202679193078239,0.0173074892374643,0.0181379994675064,0.0255917516849656,0.0306122464987706,0.0190703768347108,0.0160919578942326,0.016610238335576,0.0160559390388418,0.0165197591135593,0.0111056629669925,0.00619355368086323,0.00688173407416944,0.00577610007924593,0.00466170262291526,0.00264411426018663,0.00280369960104319,0.00347317836369166,0.00438476851137982,0.00579691454814287,0.0135047924709967,0.0495519070713033,0.0491487145293418,0.0278471541098855,0.0287853274784121,0.0556152355139431,0.102500322361942,0.109514328002258,0.0987212722050233,0.0812241991319957,0.0802231365548988,0.0755316636472415,0.08044563906893,0.0855012682120398,0.093732556334976,0.112820598931177,0.103201376560227,0.102838696349796,0.101738795545012,0.104922966009784,0.062845104000209,0.0398302646074634,0.0607343837596231,0.0958989169161735,0.119326397940891,0.0804305894332252,0.0631002896931542,0.0737226820219874,0.0875524582986826,0.105951652957392
0.0123899877179931,0.00196083091756133,0.00353154877282911,5.94846391349653e-05,11.8474173888356,17.645198585501,0.0218921273819686,0.0300742794305528,0.024494258946425,0.02275664261874,0.0213571229678235,0.0196408232769406,0.0240736814051301,0.0248242277468946,0.0230349752322403,0.0319412492446294,0.0286759586704455,0.036133001107498,0.0350727939400072,0.0331291091930924,0.0207065139758414,0.0174013519881071,0.0177698818647509,0.0254464877443706,0.0302436728919415,0.0190585910695832,0.0158811733976116,0.0163887132866798,0.0154830969649253,0.0164078338920561,0.0108770167127676,0.00604490014602733,0.00658555201091417,0.00539519801915287,0.00446402712288681,0.00251374780585973,0.00269922082743367,0.00326306837219712,0.00403664672773139,0.00540955344886889,0.0121762609886164,0.0447806990715264,0.0437632939132245,0.0244803154341707,0.025563210229437,0.0493611762175255,0.0920125574950364,0.0968207316178612,0.0847399321719724,0.0713741222959684,0.0701212970732078,0.0672277782639561,0.0703029379704327,0.0752185345661103,0.082634521948853,0.0971994462328059,0.0905199442571054,0.0903180715188421,0.0859350337428536,0.0889249345252703,0.0536784728092334,0.0347203335763091,0.052189354809254,0.0838484896960841,0.0994490598605566,0.067575093048667,0.0524395681285454,0.0587907890817785,0.0716481649777368,0.087591544419108
0.00866938344902061,0.0018952460367063,0.00461113549457419,0.000319407364297464,11.0048579729697,17.6612877676085,0.0218167996458447,0.0296890878321466,0.0244270203891008,0.0228868400347773,0.0212377148291171,0.0194627257780918,0.0239724417199143,0.0252236308418893,0.0234788819998616,0.031874231401186,0.028808112389261,0.0359274989578804,0.0345535826163578,0.0329637353445601,0.0203991204218266,0.0176017502151255,0.0180335978465323,0.0253967473547556,0.0303681259171575,0.0191687681414161,0.0160846691420634,0.0162804248083771,0.0157499227880873,0.0164443384397721,0.0105561968428882,0.00594467903126337,0.00663029715226759,0.00532216701547665,0.00437639566771256,0.00243211974647739,0.00257473596374574,0.00310839727045352,0.00383987963409657,0.00506803098302095,0.0114787243614639,0.0416651489701145,0.0411943514332707,0.0231516866680378,0.0243529606985566,0.0452960968603481,0.085263812606979,0.0910636053895886,0.0784305608997197,0.0672584937142085,0.0659664020307826,0.0613069666231908,0.0647307186898698,0.0693697861913679,0.0743968915828788,0.090648774935875,0.0833918503142345,0.0849936506677966,0.0789627555419086,0.0843282115641768,0.0490683616782615,0.0315321283047909,0.0468391984712509,0.0756077582181088,0.0923937607611208,0.0609036916340645,0.047356454474545,0.0553192557993007,0.0651841948998509,0.0773061692421064
